Caller,CallerSignature,Callee,CalleeSignature,Line
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.message.quote.InsertableHtmlContent#setFooterInsertionPoint,com.fsck.k9.message.quote.InsertableHtmlContent#setFooterInsertionPoint(int),295
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.message.quote.InsertableHtmlContent#setFooterInsertionPoint,com.fsck.k9.message.quote.InsertableHtmlContent#setFooterInsertionPoint(int),297
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedHtml,"com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedHtml(java.lang.String,com.fsck.k9.mailstore.AttachmentResolver)",300
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.message.quote.InsertableHtmlContent#getQuotedContent,com.fsck.k9.message.quote.InsertableHtmlContent#getQuotedContent(),300
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.mailstore.AttachmentResolver#createFromPart,com.fsck.k9.mailstore.AttachmentResolver#createFromPart(com.fsck.k9.mail.Part),301
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",305
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",309
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",timber.log.Timber#e,timber.log.Timber#e(java.lang.String),311
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setMessageContentCursorPosition,com.fsck.k9.ui.compose.QuotedMessageMvpView#setMessageContentCursorPosition(int),316
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",timber.log.Timber#e,"timber.log.Timber#e(java.lang.Exception,java.lang.String)",318
com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processDraftMessage(com.fsck.k9.mailstore.MessageViewInfo,java.util.Map)",com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText(com.fsck.k9.message.QuotedTextMode),321
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",com.fsck.k9.mail.internet.MimeUtility#findFirstPartByMimeType,"com.fsck.k9.mail.internet.MimeUtility#findFirstPartByMimeType(com.fsck.k9.mail.Part,java.lang.String)",333
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",com.fsck.k9.mail.internet.MessageExtractor#getTextFromPart,com.fsck.k9.mail.internet.MessageExtractor#getTextFromPart(com.fsck.k9.mail.Part),338
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",timber.log.Timber#d,"timber.log.Timber#d(java.lang.String,int,int,int)",340
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#length,java.lang.String#length(),341
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#equals,java.lang.String#equals(java.lang.Object),350
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#substring,"java.lang.String#substring(int,int)",350
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),352
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#substring,java.lang.String#substring(int),352
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#length,java.lang.String#length(),353
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#equals,java.lang.String#equals(java.lang.Object),354
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#substring,"java.lang.String#substring(int,int)",354
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),356
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#substring,"java.lang.String#substring(int,int)",356
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),358
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#substring,"java.lang.String#substring(int,int)",358
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),359
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#substring,java.lang.String#substring(int),359
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedText,com.fsck.k9.ui.compose.QuotedMessageMvpView#setQuotedText(java.lang.String),362
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.StringBuilder#toString,java.lang.StringBuilder#toString(),362
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",java.lang.String#substring,"java.lang.String#substring(int,int)",364
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",timber.log.Timber#d,timber.log.Timber#d(java.lang.String),367
com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText,"com.fsck.k9.ui.compose.QuotedMessagePresenter#processSourceMessageText(com.fsck.k9.mail.Part,int,int,boolean)",com.fsck.k9.ui.compose.QuotedMessageMvpView#setMessageContentCharacters,com.fsck.k9.ui.compose.QuotedMessageMvpView#setMessageContentCharacters(java.lang.String),372
com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickShowQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickShowQuotedText(),com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText(com.fsck.k9.message.QuotedTextMode),377
com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickShowQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickShowQuotedText(),com.fsck.k9.activity.MessageCompose#updateMessageFormat,com.fsck.k9.activity.MessageCompose#updateMessageFormat(),378
com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickShowQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickShowQuotedText(),com.fsck.k9.activity.MessageCompose#saveDraftEventually,com.fsck.k9.activity.MessageCompose#saveDraftEventually(),379
com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickDeleteQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickDeleteQuotedText(),com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#showOrHideQuotedText(com.fsck.k9.message.QuotedTextMode),383
com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickDeleteQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickDeleteQuotedText(),com.fsck.k9.activity.MessageCompose#updateMessageFormat,com.fsck.k9.activity.MessageCompose#updateMessageFormat(),384
com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickDeleteQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickDeleteQuotedText(),com.fsck.k9.activity.MessageCompose#saveDraftEventually,com.fsck.k9.activity.MessageCompose#saveDraftEventually(),385
com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickEditQuotedText,com.fsck.k9.ui.compose.QuotedMessagePresenter#onClickEditQuotedText(),com.fsck.k9.activity.MessageCompose#loadQuotedTextForEdit,com.fsck.k9.activity.MessageCompose#loadQuotedTextForEdit(),390
com.fsck.k9.ui.crypto.MessageCryptoHelper#isConfiguredForOpenPgpProvider,com.fsck.k9.ui.crypto.MessageCryptoHelper#isConfiguredForOpenPgpProvider(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),104
com.fsck.k9.ui.crypto.MessageCryptoHelper#asyncStartOrResumeProcessingMessage,"com.fsck.k9.ui.crypto.MessageCryptoHelper#asyncStartOrResumeProcessingMessage(com.fsck.k9.mail.Message,com.fsck.k9.ui.crypto.MessageCryptoCallback,org.openintents.openpgp.OpenPgpDecryptionResult,boolean)",com.fsck.k9.ui.crypto.MessageCryptoHelper#reattachCallback,"com.fsck.k9.ui.crypto.MessageCryptoHelper#reattachCallback(com.fsck.k9.mail.Message,com.fsck.k9.ui.crypto.MessageCryptoCallback)",110
com.fsck.k9.ui.crypto.MessageCryptoHelper#asyncStartOrResumeProcessingMessage,"com.fsck.k9.ui.crypto.MessageCryptoHelper#asyncStartOrResumeProcessingMessage(com.fsck.k9.mail.Message,com.fsck.k9.ui.crypto.MessageCryptoCallback,org.openintents.openpgp.OpenPgpDecryptionResult,boolean)",com.fsck.k9.ui.crypto.MessageCryptoHelper#nextStep,com.fsck.k9.ui.crypto.MessageCryptoHelper#nextStep(),121
com.fsck.k9.ui.crypto.MessageCryptoHelper#resumeCryptoOperationIfNecessary,com.fsck.k9.ui.crypto.MessageCryptoHelper#resumeCryptoOperationIfNecessary(),com.fsck.k9.ui.crypto.MessageCryptoHelper#deliverResult,com.fsck.k9.ui.crypto.MessageCryptoHelper#deliverResult(),126
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass(),com.fsck.k9.crypto.MessageCryptoStructureDetector#findMultipartEncryptedParts,com.fsck.k9.crypto.MessageCryptoStructureDetector#findMultipartEncryptedParts(com.fsck.k9.mail.Part),131
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass(),com.fsck.k9.mailstore.MessageHelper#isCompletePartAvailable,com.fsck.k9.mailstore.MessageHelper#isCompletePartAvailable(com.fsck.k9.mail.Part),133
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass(),com.fsck.k9.ui.crypto.MessageCryptoHelper#addErrorAnnotation,"com.fsck.k9.ui.crypto.MessageCryptoHelper#addErrorAnnotation(com.fsck.k9.mail.Part,com.fsck.k9.mailstore.CryptoResultAnnotation$CryptoError,com.fsck.k9.mail.internet.MimeBodyPart)",134
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass(),com.fsck.k9.mailstore.MessageHelper#createEmptyPart,com.fsck.k9.mailstore.MessageHelper#createEmptyPart(),134
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass(),com.fsck.k9.crypto.MessageCryptoStructureDetector#isMultipartEncryptedOpenPgpProtocol,com.fsck.k9.crypto.MessageCryptoStructureDetector#isMultipartEncryptedOpenPgpProtocol(com.fsck.k9.mail.Part),137
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass(),java.util.Deque#add,java.util.Deque#add(java.lang.Object),139
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass(),com.fsck.k9.ui.crypto.MessageCryptoHelper#addErrorAnnotation,"com.fsck.k9.ui.crypto.MessageCryptoHelper#addErrorAnnotation(com.fsck.k9.mail.Part,com.fsck.k9.mailstore.CryptoResultAnnotation$CryptoError,com.fsck.k9.mail.internet.MimeBodyPart)",142
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartEncryptionPass(),com.fsck.k9.mailstore.MessageHelper#createEmptyPart,com.fsck.k9.mailstore.MessageHelper#createEmptyPart(),142
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),com.fsck.k9.crypto.MessageCryptoStructureDetector#findMultipartSignedParts,"com.fsck.k9.crypto.MessageCryptoStructureDetector#findMultipartSignedParts(com.fsck.k9.mail.Part,com.fsck.k9.mailstore.MessageCryptoAnnotations)",147
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),com.fsck.k9.mailstore.MessageCryptoAnnotations#findKeyForAnnotationWithReplacementPart,com.fsck.k9.mailstore.MessageCryptoAnnotations#findKeyForAnnotationWithReplacementPart(com.fsck.k9.mail.Part),152
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),com.fsck.k9.mailstore.MessageHelper#isCompletePartAvailable,com.fsck.k9.mailstore.MessageHelper#isCompletePartAvailable(com.fsck.k9.mail.Part),157
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),com.fsck.k9.ui.crypto.MessageCryptoHelper#getMultipartSignedContentPartIfAvailable,com.fsck.k9.ui.crypto.MessageCryptoHelper#getMultipartSignedContentPartIfAvailable(com.fsck.k9.mail.Part),158
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),com.fsck.k9.ui.crypto.MessageCryptoHelper#addErrorAnnotation,"com.fsck.k9.ui.crypto.MessageCryptoHelper#addErrorAnnotation(com.fsck.k9.mail.Part,com.fsck.k9.mailstore.CryptoResultAnnotation$CryptoError,com.fsck.k9.mail.internet.MimeBodyPart)",159
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),com.fsck.k9.crypto.MessageCryptoStructureDetector#isMultipartSignedOpenPgpProtocol,com.fsck.k9.crypto.MessageCryptoStructureDetector#isMultipartSignedOpenPgpProtocol(com.fsck.k9.mail.Part),162
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),java.util.Deque#add,java.util.Deque#add(java.lang.Object),164
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),com.fsck.k9.ui.crypto.MessageCryptoHelper#getMultipartSignedContentPartIfAvailable,com.fsck.k9.ui.crypto.MessageCryptoHelper#getMultipartSignedContentPartIfAvailable(com.fsck.k9.mail.Part),167
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForMultipartSignaturePass(),com.fsck.k9.ui.crypto.MessageCryptoHelper#addErrorAnnotation,"com.fsck.k9.ui.crypto.MessageCryptoHelper#addErrorAnnotation(com.fsck.k9.mail.Part,com.fsck.k9.mailstore.CryptoResultAnnotation$CryptoError,com.fsck.k9.mail.internet.MimeBodyPart)",168
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForPgpInlinePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForPgpInlinePass(),com.fsck.k9.crypto.MessageCryptoStructureDetector#findPgpInlineParts,com.fsck.k9.crypto.MessageCryptoStructureDetector#findPgpInlineParts(com.fsck.k9.mail.Part),173
com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForPgpInlinePass,com.fsck.k9.ui.crypto.MessageCryptoHelper#findPartsForPgpInlinePass(),com.fsck.k9.crypto.MessageCryptoStructureDetector#isPartPgpInlineEncrypted,com.fsck.k9.crypto.MessageCryptoStructureDetector#isPartPgpInlineEncrypted(com.fsck.k9.mail.Part),175
