TrainingRowId,SourceProject,SourceRowId,Caller,CallerSignature,Callee,CalleeSignature,Line,MethodName,ManualLabel,AnnotationConfidence,AnnotationRationale
466,PetClinic,586,org.springframework.samples.petclinic.owner.PetControllerTests#testProcessUpdateFormSuccess,org.springframework.samples.petclinic.owner.PetControllerTests#testProcessUpdateFormSuccess(),post,"post(java.lang.String,int,int)",175,post,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:175 shows "".perform(post(""/owners/{ownerId}/pets/{petId}/edit"", TEST_OWNER_ID, TEST_PET_ID).param(""name"", ""Betty"")"". Label: Control/Orchestrate. The source call builds part of a MockMvc request inside a test flow, so it coordinates the exercised HTTP interaction rather than performing a data query. Selected feature evidence: MethodName=post, ReceiverCategory=controller, ResultUsageKind=CHAINED, PassedAsArgument=false, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
467,Thunderbird,280,com.fsck.k9.controller.MessagingController#setFlagForThreadsInCache,"com.fsck.k9.controller.MessagingController#setFlagForThreadsInCache(com.fsck.k9.Account,java.util.List,com.fsck.k9.mail.Flag,boolean)",com.fsck.k9.mailstore.MessageListCache#getCache,com.fsck.k9.mailstore.MessageListCache#getCache(),353,getCache,Query/Retrieve,High,"Source app/core/src/main/java/com/fsck/k9/controller/MessagingController.java:353 shows ""MessageListCache cache = MessageListCache.getCache(account.getUuid());"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getCache, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=com.fsck.k9.mailstore.MessageListCache, ResultUsageKind=ASSIGNED, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=true, ReturnsOptional=false."
468,Thunderbird,6492,com.fsck.k9.activity.compose.RecipientLoaderTest#queryContactProvider,com.fsck.k9.activity.compose.RecipientLoaderTest#queryContactProvider(),java.util.List#size,java.util.List#size(),232,size,Query/Retrieve,High,"Source app/ui/legacy/src/test/java/com/fsck/k9/activity/compose/RecipientLoaderTest.java:232 shows ""assertEquals(1, recipients.size());"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=size, NamePattern=other, CalleeNameAction=OTHER, IsVoidCall=false, ReturnType=int, ResultUsageKind=PASSED_AS_ARGUMENT, MethodLooksAccessor=false, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
469,Thunderbird,19,com.fsck.k9.autocrypt.AutocryptGossipHeaderParser#getAllAutocryptGossipHeaders,com.fsck.k9.autocrypt.AutocryptGossipHeaderParser#getAllAutocryptGossipHeaders(com.fsck.k9.mail.Part),com.fsck.k9.autocrypt.AutocryptGossipHeaderParser#parseAllAutocryptGossipHeaders,com.fsck.k9.autocrypt.AutocryptGossipHeaderParser#parseAllAutocryptGossipHeaders(java.lang.String[]),32,parseAllAutocryptGossipHeaders,Compute/Transform,High,"Source app/core/src/main/java/com/fsck/k9/autocrypt/AutocryptGossipHeaderParser.java:32 shows ""List<AutocryptGossipHeader> autocryptHeaders = parseAllAutocryptGossipHeaders(headers);"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=parseAllAutocryptGossipHeaders, ComputeTransformNameHint=PARSE, CalleeNameAction=CONVERSION, ResultUsageKind=ASSIGNED, ReturnType=java.util.List, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=false."
470,JPacman,346,nl.tudelft.jpacman.level.Player#takeDamage,nl.tudelft.jpacman.level.Player#takeDamage(int),nl.tudelft.jpacman.level.Player#setAlive,nl.tudelft.jpacman.level.Player#setAlive(boolean),164,setAlive,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/level/Player.java:164 shows ""this.setAlive(false);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=setAlive, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=true, CalleeLooksCommandMethod=true, CalleeBodySummary=WRITES_FIELD|ASSIGNS_VARIABLE|CALLS_MUTATOR, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
471,JPacman,799,nl.tudelft.jpacman.Launcher#launch,nl.tudelft.jpacman.Launcher#launch(),nl.tudelft.jpacman.ui.PacManUI#start,nl.tudelft.jpacman.ui.PacManUI#start(),188,start,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/Launcher.java:188 shows ""pacManUI.start();"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=start, CalleeNameAction=OTHER, IsVoidCall=true, MethodLooksMutator=false, CalleeLooksCommandMethod=true, CalleeBodySummary=CALLS_MUTATOR, PreviousStatementContainsMutation=true, FollowsStateMutationNearby=true."
472,PetClinic,866,org.springframework.samples.petclinic.vet.VetController#findPaginated,org.springframework.samples.petclinic.vet.VetController#findPaginated(int),org.springframework.data.domain.PageRequest#of,"org.springframework.data.domain.PageRequest#of(int,int)",65,of,Creational,High,"Source src/main/java/org/springframework/samples/petclinic/vet/VetController.java:65 shows ""Pageable pageable = PageRequest.of(page - 1, pageSize);"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=of, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=true, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
473,JPacman,678,nl.tudelft.jpacman.ui.BoardPanel#render,"nl.tudelft.jpacman.ui.BoardPanel#render(nl.tudelft.jpacman.board.Board,java.awt.Graphics,java.awt.Dimension)",java.awt.Graphics#setColor,java.awt.Graphics#setColor(java.awt.Color),84,setColor,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/ui/BoardPanel.java:84 shows ""graphics.setColor(BACKGROUND_COLOR);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=setColor, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=true, CalleeLooksCommandMethod=true, CalleeBodySummary=UNRESOLVED, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
474,PetClinic,230,org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors,org.springframework.samples.petclinic.owner.OwnerControllerTests#testProcessCreationFormHasErrors(),view,view(),131,view,Validate/Guard,High,"Source src/test/java/org/springframework/samples/petclinic/owner/OwnerControllerTests.java:131 shows "".andExpect(view().name(""owners/createOrUpdateOwnerForm""));"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=view, CalleeNameAction=OTHER, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
475,JPacman,273,nl.tudelft.jpacman.level.Level#startNPCs,nl.tudelft.jpacman.level.Level#startNPCs(),java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",254,put,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/level/Level.java:254 shows ""npcs.put(npc, service);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=put, CalleeNameAction=MUTATOR, IsVoidCall=false, MethodLooksMutator=false, CalleeLooksCommandMethod=false, CalleeBodySummary=UNRESOLVED, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
476,JPacman,37,nl.tudelft.jpacman.board.BoardTest#verifyWidth,nl.tudelft.jpacman.board.BoardTest#verifyWidth(),assertThat,assertThat(int),31,assertThat,Validate/Guard,High,"Source src/default-test/java/nl/tudelft/jpacman/board/BoardTest.java:31 shows ""assertThat(board.getWidth()).isEqualTo(MAX_WIDTH);"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=assertThat, CalleeNameAction=VALIDATOR, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
477,JPacman,179,nl.tudelft.jpacman.level.LevelTest#registerPlayerTwice,nl.tudelft.jpacman.level.LevelTest#registerPlayerTwice(),Mockito#mock,Mockito#mock(java.lang.Class),122,mock,Control/Orchestrate,Medium,"Source src/default-test/java/nl/tudelft/jpacman/level/LevelTest.java:122 shows ""Player p = mock(Player.class);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=mock, ReceiverCategory=static_type, ResultUsageKind=ASSIGNED, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
478,PetClinic,473,org.springframework.samples.petclinic.owner.PetControllerTests#testProcessCreationFormSuccess,org.springframework.samples.petclinic.owner.PetControllerTests#testProcessCreationFormSuccess(),post,"post(java.lang.String,int)",97,post,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:97 shows "".perform(post(""/owners/{ownerId}/pets/new"", TEST_OWNER_ID).param(""name"", ""Betty"")"". Label: Control/Orchestrate. The source call builds part of a MockMvc request inside a test flow, so it coordinates the exercised HTTP interaction rather than performing a data query. Selected feature evidence: MethodName=post, ReceiverCategory=controller, ResultUsageKind=CHAINED, PassedAsArgument=false, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
479,Thunderbird,4945,com.fsck.k9.message.MessageBuilderTest#createSimpleMessageBuilder,com.fsck.k9.message.MessageBuilderTest#createSimpleMessageBuilder(),setMessageFormat,setMessageFormat(com.fsck.k9.message.SimpleMessageFormat),436,setMessageFormat,Compute/Transform,High,"Source app/core/src/test/java/com/fsck/k9/message/MessageBuilderTest.java:436 shows ""return new SimpleMessageBuilder(messageIdGenerator, boundaryGenerator, resourceProvider)"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=setMessageFormat, ComputeTransformNameHint=NONE, CalleeNameAction=MUTATOR, ResultUsageKind=RETURNED|CHAINED, ReturnType=void, InvocationFeedsAnotherCall=true, HasNestedInvocationArg=false."
480,JPacman,411,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNearestUnit,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNearestUnit(),com.google.common.collect.Lists#newArrayList,"com.google.common.collect.Lists#newArrayList(java.lang.String,java.lang.String,java.lang.String)",127,newArrayList,Creational,High,"Source src/default-test/java/nl/tudelft/jpacman/npc/ghost/NavigationTest.java:127 shows "".parseMap(Lists.newArrayList(""#####"", ""# ..#"", ""#####""))"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=newArrayList, CalleeNameAction=CREATION, IsFactoryLikeCall=false, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
481,PetClinic,790,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.String#endsWith,java.lang.String#endsWith(java.lang.String),62,endsWith,Validate/Guard,High,"Source src/test/java/org/springframework/samples/petclinic/system/I18nPropertiesSyncTest.java:62 shows ""if (file.toString().endsWith("".html"")) {"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=endsWith, CalleeNameAction=OTHER, ResultUsageKind=USED_IN_CONDITION|CHAINED, BooleanLikeCall=true, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
482,Thunderbird,8117,com.fsck.k9.ui.crypto.MessageCryptoHelper#getMultipartSignedContentPartIfAvailable,com.fsck.k9.ui.crypto.MessageCryptoHelper#getMultipartSignedContentPartIfAvailable(com.fsck.k9.mail.Part),com.fsck.k9.mail.internet.MimeMultipart#getCount,com.fsck.k9.mail.internet.MimeMultipart#getCount(),830,getCount,Query/Retrieve,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/ui/crypto/MessageCryptoHelper.java:830 shows ""if (multipart.getCount() >= 1) {"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getCount, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=true, ReturnType=void, ResultUsageKind=USED_IN_CONDITION|USED_IN_COMPARISON, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
483,PetClinic,844,org.springframework.samples.petclinic.vet.Vet#getSpecialties,org.springframework.samples.petclinic.vet.Vet#getSpecialties(),java.util.stream.Stream#collect,java.util.stream.Stream#collect(java.util.stream.Collector),61,collect,Compute/Transform,High,"Source src/main/java/org/springframework/samples/petclinic/vet/Vet.java:61 shows ""return getSpecialtiesInternal().stream()"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=collect, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=RETURNED|CHAINED, ReturnType=java.util.List, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=true."
484,JPacman,45,nl.tudelft.jpacman.board.SquareTest#testOccupy,nl.tudelft.jpacman.board.SquareTest#testOccupy(),Mockito#mock,Mockito#mock(java.lang.Class),34,mock,Control/Orchestrate,Medium,"Source src/default-test/java/nl/tudelft/jpacman/board/SquareTest.java:34 shows ""Unit occupant = mock(Unit.class);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=mock, ReceiverCategory=static_type, ResultUsageKind=ASSIGNED, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
