TrainingRowId,SourceProject,SourceRowId,Caller,CallerSignature,Callee,CalleeSignature,Line,MethodName,ManualLabel,AnnotationConfidence,AnnotationRationale
747,PetClinic,682,org.springframework.samples.petclinic.owner.VisitControllerTests#init,org.springframework.samples.petclinic.owner.VisitControllerTests#init(),willReturn,willReturn(java.util.Optional),64,willReturn,Control/Orchestrate,Medium,"Source src/test/java/org/springframework/samples/petclinic/owner/VisitControllerTests.java:64 shows ""given(this.owners.findById(TEST_OWNER_ID)).willReturn(Optional.of(owner));"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=willReturn, ReceiverCategory=chained_call, ResultUsageKind=CHAINED, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
748,PetClinic,596,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessUpdateFormHasErrors#testProcessUpdateFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessUpdateFormHasErrors#testProcessUpdateFormWithInvalidBirthDate(),org.springframework.test.web.servlet.MockMvc#perform,org.springframework.test.web.servlet.MockMvc#perform(),187,perform,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:187 shows ""mockMvc"". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=perform, CallerLayer=other, CalleeLayer=external, LayerRelation=other->external, ReceiverCategory=field, CallerMethodFanOut=11, CallerClassFanOut=2, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
749,Thunderbird,2355,com.fsck.k9.helper.ReplyToParserTest#getRecipientsToReplyAllTo_should_returnFromAndToAndCcRecipients,com.fsck.k9.helper.ReplyToParserTest#getRecipientsToReplyAllTo_should_returnFromAndToAndCcRecipients(),Mockito#when,Mockito#when(<unknown>),104,when,Control/Orchestrate,Medium,"Source app/core/src/test/java/com/fsck/k9/helper/ReplyToParserTest.java:104 shows ""when(message.getHeader(ListHeaders.LIST_POST_HEADER)).thenReturn(new String[0]);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=when, ReceiverCategory=static_type, ResultUsageKind=CHAINED, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
750,PetClinic,858,org.springframework.samples.petclinic.vet.VetController#showVetList,"org.springframework.samples.petclinic.vet.VetController#showVetList(int,org.springframework.ui.Model)",org.springframework.samples.petclinic.vet.VetController#addPaginationModel,"org.springframework.samples.petclinic.vet.VetController#addPaginationModel(int,org.springframework.data.domain.Page,org.springframework.ui.Model)",51,addPaginationModel,Command/Mutate,High,"Source src/main/java/org/springframework/samples/petclinic/vet/VetController.java:51 shows ""return addPaginationModel(page, paginated, model);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=addPaginationModel, CalleeNameAction=MUTATOR, IsVoidCall=false, MethodLooksMutator=true, CalleeLooksCommandMethod=false, CalleeBodySummary=CALLS_MUTATOR|RETURNS_VALUE, PreviousStatementContainsMutation=true, FollowsStateMutationNearby=true."
751,PetClinic,31,org.springframework.samples.petclinic.owner.Owner#toString,org.springframework.samples.petclinic.owner.Owner#toString(),append,"append(java.lang.String,java.lang.String)",149,append,Compute/Transform,Medium,"Source src/main/java/org/springframework/samples/petclinic/owner/Owner.java:149 shows ""return new ToStringCreator(this).append(""id"", this.getId())"". Label: Compute/Transform. The append call contributes to constructing textual output in the source; although the receiver is mutated, the call-site purpose is value construction. Selected feature evidence: MethodName=append, Caller=org.springframework.samples.petclinic.owner.Owner#toString, ResultUsageKind=RETURNED|CHAINED, CalleeNameAction=OTHER, IsVoidCall=true, InvocationFeedsAnotherCall=true."
752,PetClinic,555,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithInvalidBirthDate(),param,"param(java.lang.String,java.lang.String)",152,param,Control/Orchestrate,Medium,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:152 shows "".perform(post(""/owners/{ownerId}/pets/new"", TEST_OWNER_ID).param(""name"", ""Betty"")"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=param, ReceiverCategory=chained_call, ResultUsageKind=CHAINED, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
753,JPacman,592,nl.tudelft.jpacman.sprite.ImageSprite#draw,"nl.tudelft.jpacman.sprite.ImageSprite#draw(java.awt.Graphics,int,int,int,int)",java.awt.Image#getWidth,java.awt.Image#getWidth(java.awt.image.ImageObserver),35,getWidth,Query/Retrieve,High,"Source src/main/java/nl/tudelft/jpacman/sprite/ImageSprite.java:35 shows ""image.getWidth(null), image.getHeight(null), null);"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getWidth, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=int, ResultUsageKind=PASSED_AS_ARGUMENT, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
754,Thunderbird,7285,com.fsck.k9.activity.MessageCompose#onCreateDialog,com.fsck.k9.activity.MessageCompose#onCreateDialog(int),create,create(),1158,create,Creational,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/MessageCompose.java:1158 shows ""return builder"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=create, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=false, MethodNameStartsWithCreate=true, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
755,JPacman,343,nl.tudelft.jpacman.level.Player#getSprite,nl.tudelft.jpacman.level.Player#getSprite(),java.util.Map#get,java.util.Map#get(java.lang.Object),138,get,Query/Retrieve,High,"Source src/main/java/nl/tudelft/jpacman/level/Player.java:138 shows ""return sprites.get(getDirection());"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=get, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=nl.tudelft.jpacman.sprite.Sprite, ResultUsageKind=RETURNED, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
756,Thunderbird,3497,com.fsck.k9.mailstore.MessageViewInfoExtractor#buildHtml,"com.fsck.k9.mailstore.MessageViewInfoExtractor#buildHtml(com.fsck.k9.mail.internet.Viewable,boolean)",com.fsck.k9.mailstore.MessageViewInfoExtractor#buildHtml,"com.fsck.k9.mailstore.MessageViewInfoExtractor#buildHtml(com.fsck.k9.mail.internet.Viewable,boolean)",295,buildHtml,Creational,High,"Source app/core/src/main/java/com/fsck/k9/mailstore/MessageViewInfoExtractor.java:295 shows ""html.append(buildHtml(htmlViewable, divider));"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=buildHtml, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=true, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=ASSIGNS_VARIABLE|CALLS_MUTATOR|RETURNS_VALUE|THROWS_EXCEPTION."
757,Thunderbird,6167,com.fsck.k9.activity.compose.PgpEnabledErrorDialog#onCreateDialog,com.fsck.k9.activity.compose.PgpEnabledErrorDialog#onCreateDialog(android.os.Bundle),com.google.android.material.dialog.MaterialAlertDialogBuilder#create,com.google.android.material.dialog.MaterialAlertDialogBuilder#create(),65,create,Creational,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/compose/PgpEnabledErrorDialog.java:65 shows ""return builder.create();"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=create, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=false, MethodNameStartsWithCreate=true, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
758,PetClinic,778,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.nio.file.Path#toString,java.nio.file.Path#toString(),46,toString,Compute/Transform,High,"Source src/test/java/org/springframework/samples/petclinic/system/I18nPropertiesSyncTest.java:46 shows "".filter(p -> !p.toString().contains(""/test/""))"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=toString, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=ASSIGNED|CHAINED, ReturnType=java.lang.String, InvocationFeedsAnotherCall=true, HasNestedInvocationArg=false."
759,Thunderbird,7573,com.fsck.k9.activity.MessageLoaderHelper#onLoadMessageFromDatabaseFinished,com.fsck.k9.activity.MessageLoaderHelper#onLoadMessageFromDatabaseFinished(),com.fsck.k9.mailstore.MessageViewInfo#createForMetadataOnly,"com.fsck.k9.mailstore.MessageViewInfo#createForMetadataOnly(com.fsck.k9.mailstore.Message,boolean)",239,createForMetadataOnly,Creational,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/MessageLoaderHelper.java:239 shows ""MessageViewInfo messageViewInfo = MessageViewInfo.createForMetadataOnly(localMessage, !downloadedCompletely);"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=createForMetadataOnly, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=true, MethodNameStartsWithCreate=true, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
760,PetClinic,598,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessUpdateFormHasErrors#testProcessUpdateFormWithInvalidBirthDate,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessUpdateFormHasErrors#testProcessUpdateFormWithInvalidBirthDate(),param,"param(java.lang.String,java.lang.String)",188,param,Control/Orchestrate,Medium,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:188 shows "".perform(post(""/owners/{ownerId}/pets/{petId}/edit"", TEST_OWNER_ID, TEST_PET_ID).param(""name"", "" "")"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=param, ReceiverCategory=chained_call, ResultUsageKind=CHAINED, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
761,Thunderbird,3602,com.fsck.k9.mailstore.MimePartStreamParser#parse,"com.fsck.k9.mailstore.MimePartStreamParser#parse(com.fsck.k9.mailstore.util.FileFactory,java.io.InputStream)",org.apache.james.mime4j.parser.MimeStreamParser#parse,org.apache.james.mime4j.parser.MimeStreamParser#parse(org.apache.james.mime4j.io.EOLConvertingInputStream),47,parse,Compute/Transform,High,"Source app/core/src/main/java/com/fsck/k9/mailstore/MimePartStreamParser.java:47 shows ""parser.parse(new EOLConvertingInputStream(inputStream));"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=parse, ComputeTransformNameHint=PARSE, CalleeNameAction=CONVERSION, ResultUsageKind=IGNORED, ReturnType=void, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=false."
762,Thunderbird,49,com.fsck.k9.autocrypt.AutocryptHeader#toRawHeaderString,com.fsck.k9.autocrypt.AutocryptHeader#toRawHeaderString(),java.lang.StringBuilder#append,java.lang.StringBuilder#append(java.lang.String),56,append,Compute/Transform,Medium,"Source app/core/src/main/java/com/fsck/k9/autocrypt/AutocryptHeader.java:56 shows ""builder.append(AutocryptHeader.AUTOCRYPT_PARAM_KEY_DATA).append(""="");"". Label: Compute/Transform. The append call contributes to constructing textual output in the source; although the receiver is mutated, the call-site purpose is value construction. Selected feature evidence: MethodName=append, Caller=com.fsck.k9.autocrypt.AutocryptHeader#toRawHeaderString, ResultUsageKind=CHAINED, CalleeNameAction=OTHER, IsVoidCall=false, InvocationFeedsAnotherCall=false."
763,Thunderbird,11,com.fsck.k9.autocrypt.AutocryptGossipHeader#toRawHeaderString,com.fsck.k9.autocrypt.AutocryptGossipHeader#toRawHeaderString(),java.lang.StringBuilder#toString,java.lang.StringBuilder#toString(),34,toString,Compute/Transform,High,"Source app/core/src/main/java/com/fsck/k9/autocrypt/AutocryptGossipHeader.java:34 shows ""return builder.toString();"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=toString, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=RETURNED, ReturnType=java.lang.String, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=false."
764,Thunderbird,4876,com.fsck.k9.message.MessageBuilderTest#build_withMessageAttachment_shouldAttachAsMessageRfc822,com.fsck.k9.message.MessageBuilderTest#build_withMessageAttachment_shouldAttachAsMessageRfc822(),com.fsck.k9.message.MessageBuilder#buildAsync,com.fsck.k9.message.MessageBuilder#buildAsync(com.fsck.k9.message.MessageBuilder$Callback),320,buildAsync,Creational,High,"Source app/core/src/test/java/com/fsck/k9/message/MessageBuilderTest.java:320 shows ""messageBuilder.buildAsync(callback);"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=buildAsync, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=true, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=WRITES_FIELD|ASSIGNS_VARIABLE|RETURNS_VALUE."
